D[-],D_dot[1/s],p[-],p_dot[1/s],Mises[MPa],Hydro[MPa],teq[-],eeq[-],V[mm^3],Sig_tri[-],LoadState
0,0,0.014995475,0.0614517555,328.86126057,-5.2034667674,0.0161682987,0.0013222609,0.0016974134,-0.0154696349,TyCx
0,0,0.016491964,0.06151576,330.71288371,-4.4378201987,0.0176686029,0.0013300382,0.0016974056,-0.0130978994,TyCx
0,0,0.0179899455,0.061577254,332.38214666,-3.5863285313,0.0191700633,0.0013371996,0.0016973969,-0.010488145,TyCx
0,0,0.019489415,0.0616385935,333.90676741,-2.6598688467,0.02067273,0.00134387,0.0016973874,-0.0076714382,TyCx
0,0,0.0202389253,0.0616316681,334.86425347,-2.467271696,0.02142413,0.0013479759,0.0016973777,-0.0071050641,TyCx
0,0,0.0209897085,0.0617256058,335.56092676,-1.8901320964,0.0221763518,0.0013511396,0.0016973718,-0.0053515489,TyCx
0,0,0.0221169387,0.0617795921,336.42250337,-0.9433209995,0.0233054262,0.0013551348,0.0016973654,-0.002489241,TyCx
0,0,0.0232446292,0.0618082387,337.33923999,-0.1287441238,0.0244350513,0.0013593566,0.0016973571,-4.7121729005E-005,TyCx
0,0,0.0243732273,0.0618581236,338.21583204,0.7169393301,0.0255655151,0.0013634526,0.0016973484,0.0024828011,TyCx
0,0,0.025502758,0.0619093722,339.0543357,1.5866095973,0.0266968472,0.0013674299,0.0016973395,0.00507826,TyCx
0,0,0.0266332527,0.0619623184,339.85899439,2.4779952769,0.0278290827,0.0013713044,0.0016973305,0.0077332645,TyCx
0,0,0.0277647387,0.0620167652,340.63290992,3.3886439045,0.0289622527,0.0013750844,0.0016973212,0.0104409811,TyCx
0,0,0.0288972553,0.0620733448,341.37645205,4.315245455,0.0300963996,0.0013787687,0.0016973117,0.0131920453,TyCx
0,0,0.0300308548,0.062132777,342.08824166,5.2548176076,0.0312315791,0.0013823533,0.0016973021,0.015978462,TyCx
1.5183753481E-006,0.0001664376,0.0305977014,0.0621520868,342.52467227,5.5634789685,0.0317991882,0.0013845355,0.0016972945,0.016873598,TyCx
7.5951689285E-006,0.0006661119,0.0311653391,0.0622254611,342.85854074,6.0916138446,0.0323675489,0.0013863087,0.0016972891,0.0184495189,TyCx
1.5340277323E-005,0.0008489925,0.0317333307,0.0622640014,343.16580381,6.6040745552,0.0329362149,0.0013879757,0.0016972839,0.0199775349,TyCx
2.6426182939E-005,0.0012152166,0.0323016876,0.0623040768,343.45116053,7.1115285739,0.0335052036,0.0013895685,0.0016972787,0.0214924816,TyCx
4.4083082806E-005,0.001935546,0.0328704777,0.0623517571,343.70488512,7.6183278704,0.0340745538,0.0013910596,0.0016972736,0.0230118679,TyCx
6.4522508157E-005,0.0022406627,0.0334396588,0.0623949517,343.93664396,8.1256361048,0.0346442527,0.0013924827,0.0016972684,0.0245361511,TyCx
0.000087429,0.00251128,0.0340092388,0.0624391125,344.14695355,8.6336453978,0.0352143139,0.0013938418,0.0016972633,0.0260647429,TyCx
0.0001160408,0.0031369527,0.0345793408,0.0624968076,344.32253783,9.1438468013,0.035784819,0.001395091,0.0016972581,0.0276063561,TyCx
0.0001499114,0.0037139793,0.0351500316,0.0625620255,344.46069835,9.6578951108,0.0363558245,0.0013962201,0.0016972529,0.0291681,TyCx
0.000189935,0.0043895652,0.0357214176,0.0626392566,344.5532221,10.177832789,0.0369274023,0.0013971948,0.0016972476,0.0307615445,TyCx
0.0002347631,0.0049187671,0.0362934947,0.0627171098,344.60337638,10.702919679,0.0374995452,0.0013980283,0.0016972422,0.0323912381,TyCx
0.0002880035,0.0058461694,0.0368663897,0.0628104268,344.59577962,11.232823947,0.038072306,0.0013986789,0.0016972367,0.0340709791,TyCx
0.0003481442,0.006616086,0.0374401942,0.0629182893,344.524664,11.764995683,0.0386457141,0.0013991619,0.0016972309,0.0358309506,TyCx
0.0003828452,0.0076783074,0.0377272703,0.0629973108,344.47604471,11.954741575,0.0389322928,0.0013995299,0.0016972268,0.0365344196,TyCx
0.0004202852,0.0083150384,0.0380148148,0.0631043585,344.36092494,12.214708019,0.0392191738,0.0013996946,0.0016972231,0.0375646935,TyCx
0.0004601299,0.0089790534,0.0383026141,0.0632310578,344.111004,12.423848749,0.0395055545,0.0013996523,0.0016972188,0.038501963,TyCx
0.0004837243,0.007199171,0.0385182684,0.0632015758,343.96413299,12.563392037,0.0397202053,0.0013998536,0.0016972152,0.0386575866,TyCx
0.0005165472,0.0067566802,0.0388418569,0.0632427172,343.73554528,12.800423728,0.0400422207,0.0014002195,0.0016972097,0.0395547852,TyCx
0.0005415974,0.0069677212,0.0390844987,0.0632867783,343.56476592,12.930598644,0.0402834372,0.0014006984,0.0016972048,0.0400430926,TyCx
0.0005595778,0.0067777364,0.0392665554,0.0633577441,343.41401432,13.020740716,0.0404641946,0.0014010933,0.0016972008,0.040172317,TyCx
0.0005839003,0.0062473903,0.03953975,0.0634189016,343.15608405,13.17385381,0.0407351806,0.0014016991,0.0016971947,0.0405837259,TyCx
0.0006003737,0.0056333589,0.0397442466,0.0632696559,343.11073272,13.294360833,0.0409386509,0.0014025771,0.00169719,0.0408000339,TyCx
0.0006279829,0.0063656958,0.0400514781,0.0634378221,342.88946277,13.467159588,0.0412434594,0.0014036023,0.0016971826,0.0415626591,TyCx
0.0006659424,0.0059587056,0.0405126571,0.0635222635,342.54055101,13.735868224,0.0417006543,0.0014052483,0.001697171,0.0419433943,TyCx
0.0007070735,0.0062935626,0.0409738012,0.0634852544,342.47449089,14.04604454,0.0421590195,0.0014076647,0.0016971594,0.0429132769,TyCx
0.000747154,0.0061446403,0.0414355923,0.0635860683,342.45361615,14.374187949,0.0426180069,0.0014102295,0.0016971477,0.0438746843,TyCx
0.0007666972,0.0060634486,0.041666513,0.0636571022,342.45869924,14.472234574,0.0428472898,0.0014116825,0.0016971409,0.0442152139,TyCx
0.0007874063,0.0064250942,0.0418977797,0.0637646486,342.42418746,14.628103619,0.043076723,0.001413014,0.0016971345,0.0447813459,TyCx
0.0008100852,0.0071261125,0.0421292364,0.0639166309,342.2804849,14.739591626,0.0433055836,0.0014141679,0.0016971275,0.0452965296,TyCx
0.000843418,0.0071049268,0.0424766377,0.064020724,342.00155998,14.906555594,0.043648514,0.0014158454,0.0016971165,0.0457359204,TyCx
0.0008778999,0.0073724406,0.0428239423,0.0640604849,341.77845952,15.050353766,0.0439912444,0.0014178445,0.0016971047,0.0459022328,TyCx
0.0009164347,0.0080397917,0.0431713383,0.0640524595,341.69885832,15.24784065,0.0443347203,0.0014202067,0.0016970931,0.0464645362,TyCx
0.0009588711,0.0088114752,0.0435191728,0.0641887432,341.59059797,15.435116843,0.0446781857,0.0014225885,0.0016970811,0.0470951126,TyCx
0.0010006277,0.0087774471,0.043867208,0.0643025338,341.46445833,15.604065912,0.045021373,0.0014250951,0.0016970684,0.0474625103,TyCx
0.0010451279,0.0092828721,0.0442156378,0.0643917725,341.35500027,15.787184308,0.0453647254,0.0014275498,0.0016970554,0.0481857617,TyCx
0.0010681676,0.009759723,0.0443899444,0.0645853472,341.22993556,15.805875235,0.045535781,0.0014286902,0.0016970481,0.0481392442,TyCx
0.0010909204,0.009658999,0.0445644729,0.0646673935,341.10416301,15.874339594,0.0457070147,0.0014297981,0.0016970409,0.0484174524,TyCx
0.0011264929,0.0099017139,0.0448264162,0.064644165,340.99748337,16.037494303,0.0459645916,0.0014315997,0.0016970308,0.0486738817,TyCx
0.00118331,0.0103651087,0.0452202013,0.0647404558,340.88879779,16.34298178,0.0463522306,0.0014342769,0.0016970162,0.0496110728,TyCx
0.0012128921,0.0107612661,0.0454171282,0.0648235389,340.8491406,16.428172995,0.0465459803,0.0014357134,0.0016970082,0.0498718939,TyCx
0.0012425908,0.0107297637,0.0456146322,0.0649600746,340.80965795,16.587793141,0.0467403483,0.0014370458,0.0016970007,0.050362363,TyCx
0.0012885986,0.0110019205,0.0459116419,0.0651026329,340.72527585,16.856778069,0.047032571,0.0014388548,0.00169699,0.0512103093,TyCx
0.0013381289,0.0117523162,0.0462092743,0.065260661,340.62169532,17.106759882,0.0473252151,0.0014405829,0.0016969791,0.0520129127,TyCx
0.0013645592,0.0124902851,0.046358192,0.0653607208,340.56945653,17.201699578,0.0474715462,0.0014414851,0.0016969733,0.0522690271,TyCx
0.0013899597,0.0120048734,0.0465074012,0.0654555818,340.52155403,17.337144607,0.0476181922,0.0014423549,0.0016969679,0.0526484005,TyCx
0.0014285113,0.0121185047,0.0467316175,0.0655704565,340.43150557,17.553421167,0.0478384793,0.0014435959,0.0016969599,0.053323854,TyCx
0.0014680156,0.0123722932,0.0469562124,0.0656983424,340.33436641,17.762892054,0.048059057,0.0014449532,0.0016969518,0.0539921132,TyCx
0.0014873253,0.0120888892,0.0470686264,0.065792259,340.29041256,17.856142422,0.0481694287,0.0014457569,0.0016969477,0.0542200463,TyCx
0.0015165158,0.0121330989,0.047237667,0.0659217021,340.21177772,18.039232303,0.0483353424,0.0014469388,0.0016969418,0.0549015212,TyCx
0.0015612067,0.012366668,0.0474914909,0.0660018639,340.08584826,18.31276772,0.0485844528,0.0014487138,0.0016969331,0.0557737702,TyCx
0.0016305467,0.0127941188,0.0478728355,0.0661466811,339.90379234,18.710358263,0.0489584603,0.001451528,0.0016969201,0.0571724103,TyCx
0.0016667753,0.0133916649,0.0480633982,0.066226626,339.81815158,18.832567801,0.0491452565,0.0014530817,0.0016969127,0.0574667241,TyCx
0.0016854765,0.0137996159,0.0481588379,0.0663484056,339.77787966,18.909363709,0.0492387687,0.0014538928,0.001696909,0.0577450797,TyCx
0.0017044146,0.0139717201,0.0482544806,0.0664892371,339.72688815,18.9991169,0.049332395,0.0014547265,0.0016969055,0.0580874267,TyCx
0.0017188855,0.014254641,0.0483262999,0.0666059548,339.678207,19.061139981,0.0494026181,0.0014553677,0.0016969028,0.0583469241,TyCx
0.0017403597,0.01414321,0.0484342668,0.0667671713,339.58332458,19.157637993,0.0495080307,0.0014562641,0.0016968987,0.0586990127,TyCx
0.0017724588,0.014217258,0.0485966148,0.0670151871,339.38833848,19.284064323,0.0496661377,0.0014575401,0.0016968922,0.0593523985,TyCx
0.0018056042,0.0146633996,0.048758926,0.0670288335,339.21825677,19.405625033,0.0498243125,0.0014588255,0.0016968856,0.0594639339,TyCx
0.0018400165,0.0151407299,0.0489211363,0.0669739103,339.09694129,19.539942929,0.0499826239,0.0014601214,0.0016968791,0.0600125471,TyCx
0.0018754887,0.0156331876,0.0490835252,0.0671105735,338.96130009,19.66576141,0.0501408988,0.0014613806,0.0016968723,0.0605309085,TyCx
0.00191318,0.0166645548,0.0492461534,0.0673297151,338.77770804,19.770916384,0.0502989528,0.0014624968,0.0016968651,0.0610175638,TyCx
0.0019427224,0.0175521299,0.049368278,0.0675960243,338.58736725,19.819550778,0.0504171464,0.0014631778,0.0016968593,0.061326247,TyCx
0.0019856483,0.016876082,0.0495516584,0.0675267334,338.38808793,19.96376107,0.0505952362,0.001464323,0.0016968511,0.0615231902,TyCx
0.0020186645,0.0172549305,0.0496892528,0.0675757084,338.25364212,20.063656563,0.0507289455,0.0014652228,0.0016968448,0.0618681762,TyCx
0.0020703855,0.0179689974,0.0498962616,0.0677871239,338.02851346,20.240224251,0.0509298656,0.0014663813,0.0016968355,0.0624521212,TyCx
0.0021115993,0.0190520633,0.0500516676,0.067928807,337.84697709,20.349166849,0.0510805729,0.0014671915,0.0016968281,0.0627909681,TyCx
0.0021431587,0.0194038672,0.0501683252,0.0679933003,337.72657409,20.438728183,0.0511937472,0.0014678057,0.0016968227,0.0630103374,TyCx
0.0021907326,0.0194486359,0.0503437819,0.0681514807,337.54581815,20.603180027,0.0513639182,0.0014687079,0.0016968147,0.0634216912,TyCx
0.00226731,0.0207375665,0.0506079942,0.0684132763,337.22725677,20.873490379,0.0516198215,0.001469712,0.0016968028,0.0645141023,TyCx
0.0023310648,0.0229859394,0.0508065669,0.0686720436,336.91150563,21.025944313,0.0518115859,0.0014700594,0.0016967931,0.0652205966,TyCx
0.0023557635,0.0238322125,0.0508809945,0.0687490691,336.77799589,21.060023896,0.0518833259,0.0014700775,0.0016967892,0.06541943,TyCx
0.0023747101,0.024402929,0.0509369934,0.0689578738,336.6645133,21.096674717,0.0519371333,0.0014699535,0.0016967864,0.0656246777,TyCx
0.0023891911,0.0249127465,0.0509790455,0.0690870723,336.56826643,21.121122815,0.0519774538,0.0014698005,0.0016967841,0.0658357783,TyCx
0.0024110051,0.025120759,0.0510421831,0.0692168997,336.40377729,21.153489778,0.0520378644,0.001469473,0.0016967807,0.0660995076,TyCx
0.0024442773,0.0256000238,0.0511369155,0.0693022083,336.13724673,21.197618968,0.0521284251,0.0014688856,0.0016967754,0.066122638,TyCx
0.0024944315,0.025690681,0.0512790055,0.0692924244,335.77454724,21.282471731,0.0522644184,0.0014680007,0.0016967675,0.0665317348,TyCx
0.0025316006,0.0255391581,0.0513855941,0.0694262429,335.49583069,21.323066601,0.0523662942,0.0014672311,0.0016967612,0.0666045516,TyCx
0.002545611,0.0258623962,0.0514255337,0.0695042683,335.38267977,21.324944455,0.0524043805,0.0014668081,0.0016967588,0.0666335028,TyCx
0.0025567002,0.0275022506,0.051455537,0.069764545,335.27652837,21.318848066,0.0524328063,0.0014662557,0.0016967568,0.0666299599,TyCx
0.0025676973,0.0274840024,0.0514856011,0.0700230394,335.15642901,21.30689259,0.0524611691,0.0014656413,0.0016967547,0.0665817194,TyCx
0.0025775974,0.0247619617,0.0515156268,0.0699064855,335.05331831,21.305252503,0.0524896727,0.0014653996,0.0016967528,0.0666572644,TyCx
0.0025924837,0.0249064054,0.0515607472,0.0701313658,334.88692248,21.299045563,0.052532412,0.0014652235,0.0016967498,0.0666741252,TyCx
0.0026147413,0.0248027267,0.0516284587,0.0701483631,334.65289871,21.296670253,0.0525966052,0.0014651345,0.0016967453,0.0661022857,TyCx
0.0026313599,0.0243363019,0.0516789106,0.0694709526,334.56478499,21.318199048,0.0526449473,0.0014653407,0.0016967422,0.0662019636,TyCx
0.0026566032,0.0245009418,0.0517547077,0.0695047111,334.46226467,21.366933501,0.0527176671,0.0014657329,0.0016967376,0.066396261,TyCx
0.0026955995,0.0251082088,0.051868701,0.069653312,334.30749089,21.451849073,0.0528270101,0.0014662999,0.0016967308,0.0667398185,TyCx
0.0027561704,0.0258719774,0.0520402968,0.0698758717,334.04745416,21.59813177,0.0529914945,0.0014670437,0.0016967206,0.0673400123,TyCx
0.0028032972,0.0267397652,0.0521692927,0.0700673186,333.82589827,21.702234938,0.0531150334,0.0014675443,0.0016967129,0.067802018,TyCx
0.0028771055,0.0277704212,0.0523636932,0.0703461947,333.44106658,21.906830021,0.0533010015,0.0014681013,0.0016967015,0.06845739,TyCx
0.0029337536,0.0283783501,0.052509696,0.0705039018,333.15276081,22.043452985,0.0534406447,0.0014688104,0.0016966927,0.0690301584,TyCx
0.0029769209,0.0287510136,0.0526194642,0.0706669652,332.93137629,22.158192977,0.0535455992,0.0014694008,0.0016966862,0.0695544023,TyCx
0.0030443641,0.0297891797,0.0527850775,0.071010769,332.53932347,22.371378654,0.0537035992,0.0014700124,0.0016966766,0.0705584539,TyCx
0.0030792219,0.0307591474,0.0528680792,0.0712480882,332.31574964,22.459242064,0.0537826452,0.0014702658,0.0016966716,0.0704552695,TyCx
0.0031147511,0.0311428288,0.0529514428,0.0713979462,332.0926756,22.581497287,0.0538621003,0.0014704843,0.0016966668,0.0710073133,TyCx
0.0031419046,0.0316850454,0.0530140654,0.0715070663,331.91865742,22.672565456,0.0539217804,0.0014706436,0.0016966633,0.0712774483,TyCx
0.003183645,0.0323627097,0.0531084586,0.0717853615,331.62397104,22.823797423,0.0540115833,0.0014707956,0.001696658,0.0719619684,TyCx
0.0032262056,0.0331209641,0.0532030966,0.0721041639,331.27033646,22.955574851,0.054101301,0.0014708133,0.0016966526,0.072820798,TyCx
0.0032705717,0.0346931004,0.0532984927,0.0728621777,330.78057755,23.065214915,0.05419098,0.0014704337,0.0016966467,0.0735172271,TyCx
0.0032946084,0.0378985281,0.0533470032,0.0744458121,330.38803196,23.089824696,0.0542357438,0.0014698556,0.0016966434,0.0738719457,TyCx
0.0033009247,0.0402310276,0.0533592878,0.0757719889,330.25868159,23.087888048,0.0542468974,0.0014696438,0.0016966425,0.0739463905,TyCx
0.0033070762,0.0391190108,0.0533715834,0.0757151227,330.12980337,23.09039006,0.0542580774,0.0014694171,0.0016966417,0.073827139,TyCx
0.0033130455,0.0377832357,0.0533837959,0.0750336261,330.01622347,23.097153885,0.054269275,0.001469221,0.0016966408,0.0739102471,TyCx
0.0033219514,0.037713264,0.0534021155,0.0751255579,329.84258052,23.105010807,0.0542860479,0.0014689305,0.0016966395,0.0739226131,TyCx
0.003335352,0.0381121615,0.0534297812,0.0758298828,329.54484491,23.108117482,0.0543111557,0.0014684147,0.0016966375,0.0739372477,TyCx
0.0033421905,0.0392897121,0.0534437219,0.0767388261,329.36974417,23.101735908,0.0543236566,0.0014681058,0.0016966364,0.0740011014,TyCx
0.0033489543,0.0387153106,0.0534576329,0.0764504228,329.20191462,23.099538952,0.0543361793,0.001467801,0.0016966354,0.0738416203,TyCx
0.0033554395,0.0365888595,0.0534713493,0.0749477365,329.07781192,23.108882909,0.0543487695,0.0014675869,0.0016966344,0.0739246736,TyCx
0.0033650332,0.0360129985,0.0534917562,0.0742831738,328.9242058,23.125749368,0.0543676566,0.0014673753,0.001696633,0.0740476081,TyCx
0.0033794417,0.0360383847,0.0535222053,0.0738978949,328.72508184,23.151696612,0.0543959726,0.0014671766,0.0016966309,0.0742293338,TyCx
0.0034011788,0.0362882374,0.0535677776,0.0737915797,328.4445981,23.187745089,0.0544384072,0.0014669702,0.0016966277,0.0744249585,TyCx
0.0034327376,0.0351442339,0.0536359114,0.0735303378,328.08127167,23.24886782,0.0545021032,0.0014668436,0.001696623,0.0747157943,TyCx
0.0034808752,0.0358507607,0.0537382436,0.0737647671,327.50230314,23.324501818,0.0545974647,0.0014666329,0.0016966157,0.075306994,TyCx
0.0035171397,0.0363080708,0.053815209,0.0742384623,326.99169978,23.346869627,0.0546686838,0.0014663401,0.0016966098,0.075299562,TyCx
0.0035306583,0.0364817627,0.0538441225,0.0746745824,326.77149547,23.339394761,0.0546952466,0.0014661925,0.0016966075,0.0753968478,TyCx
0.0035512913,0.0376511415,0.0538878333,0.0756712776,326.34063879,23.303605705,0.0547347829,0.0014657567,0.0016966037,0.0755302596,TyCx
0.0035618083,0.0394697,0.0539098311,0.0770301491,326.05238629,23.251861598,0.0547542095,0.0014654431,0.0016966015,0.0755271386,TyCx
0.0035723021,0.0399784714,0.0539320145,0.0780894279,325.71756965,23.185997529,0.0547734856,0.0014650442,0.0016965992,0.0752218506,TyCx
0.003582683,0.0390534368,0.0539541763,0.0776370649,325.41313712,23.13651601,0.0547929227,0.0014646714,0.001696597,0.0752262656,TyCx
0.0035879107,0.0398000186,0.0539652751,0.0781550079,325.24968223,23.104385733,0.0548025648,0.0014644847,0.0016965958,0.0752098537,TyCx
0.0035932055,0.0408754781,0.0539764534,0.0791723951,325.06436986,23.063787243,0.0548121245,0.0014642684,0.0016965946,0.074888241,TyCx
0.0035986318,0.041088365,0.0539876809,0.0790506633,324.8872895,23.032789732,0.0548217916,0.0014640314,0.0016965934,0.0748828787,TyCx
0.0036000361,0.043301345,0.0539905,0.0801398259,324.83777979,23.02154283,0.0548241706,0.0014639739,0.0016965931,0.0748665841,TyCx
0.0036007722,0.0465600668,0.0539919183,0.0817500891,324.80895168,23.013372147,0.0548253301,0.0014639459,0.0016965929,0.0748480782,TyCx
0.0036011585,0.0499741241,0.0539926267,0.0828532676,324.79245624,23.007954482,0.0548258949,0.0014639323,0.0016965928,0.0748322248,TyCx
0.0036015867,0.0578200108,0.0539933321,0.0852436629,324.77121314,22.999478768,0.0548264251,0.0014639193,0.0016965927,0.0748018152,TyCx
0.0036018234,0.0665457273,0.0539936851,0.0884232046,324.75798117,22.993478234,0.0548266706,0.0014639139,0.0016965926,0.0747760878,TyCx
0.0036021385,0.0969515549,0.0539940359,0.0989338907,324.73579884,22.981260543,0.0548268458,0.0014639136,0.0016965925,0.0747158647,TyCx
0.0036022291,0.1167040013,0.0539941233,0.1065118596,324.72877716,22.977108018,0.0548268776,0.0014639152,0.0016965924,0.0746924027,TyCx
0.0036023438,0.1554164453,0.0539942061,0.117015438,324.71899908,22.970891658,0.0548268861,0.0014639193,0.0016965923,0.0746575897,TyCx
0.0036026469,0.5114918563,0.0539942348,0.2264835876,324.68005135,22.942582393,0.0548266448,0.001463952,0.0016965921,0.0739257163,TyCx
0.0036027474,0.1366863461,0.0539943608,0.1461657054,324.66974258,22.93750314,0.054826661,0.0014639394,0.001696592,0.0739070568,TyCx
0.0036028268,0.1001811373,0.0539944781,0.1247368477,324.66246149,22.934433328,0.0548267028,0.0014639292,0.001696592,0.0738976274,TyCx
0.0036029282,0.080003528,0.053994643,0.1108703899,324.65416937,22.931432247,0.0548267855,0.0014639166,0.001696592,0.0738900439,TyCx
0.0036030615,0.0666935609,0.0539948763,0.1009880664,324.64430418,22.928370187,0.0548269273,0.0014639005,0.0016965919,0.0738840249,TyCx
0.0036032401,0.0573555747,0.0539952099,0.0939049328,324.63216039,22.925148967,0.0548271565,0.0014638795,0.0016965919,0.0738793672,TyCx
0.0036034855,0.050874949,0.0539956929,0.0890124919,324.6167671,22.921691194,0.0548275165,0.0014638515,0.0016965918,0.0738756868,TyCx
0.0036038303,0.0463855316,0.0539964005,0.0857099162,324.5968005,22.917934003,0.0548280732,0.0014638135,0.0016965917,0.0738728194,TyCx
0.003604324,0.0432903984,0.0539974465,0.0835681789,324.57047179,22.913819522,0.0548289254,0.0014637613,0.0016965916,0.0738709543,TyCx
0.0036050409,0.0411482621,0.0539990009,0.0821155694,324.53542634,22.909293349,0.0548302213,0.0014636898,0.0016965914,0.0738705774,TyCx
0.0036060895,0.0395617115,0.0540013101,0.0808422567,324.48875338,22.904312665,0.0548321828,0.0014635933,0.0016965912,0.0738723701,TyCx
